,Zone,Lat,Lng
168,Crown Heights North,35.512170000000005,-97.52914
169,Crown Heights North,35.512170000000005,-97.52914
170,Crown Heights North,35.512170000000005,-97.52914
171,Crown Heights North,35.512170000000005,-97.52914
172,Crown Heights South,40.6681032,-73.94479940000001
173,Crown Heights South,40.6681032,-73.94479940000001
174,Crown Heights South,40.6681032,-73.94479940000001
175,Crown Heights South,40.6681032,-73.94479940000001
176,Cypress Hills,40.683611799999994,-73.8801301
177,Downtown Brooklyn/MetroTech,40.6931322,-73.986496
178,East Flatbush/Farragut,40.638525099999995,-73.9260253
179,East Flatbush/Farragut,40.638525099999995,-73.9260253
180,East Flatbush/Farragut,40.638525099999995,-73.9260253
181,East Flatbush/Farragut,40.638525099999995,-73.9260253
182,East Flatbush/Remsen Village,40.6468201,-73.9133089
183,East Flatbush/Remsen Village,40.6468201,-73.9133089
184,East Flatbush/Remsen Village,40.6468201,-73.9133089
185,East Flatbush/Remsen Village,40.6468201,-73.9133089
186,East New York,40.656831200000006,-73.88307009999998
187,East New York,40.656831200000006,-73.88307009999998
188,East New York,40.656831200000006,-73.88307009999998
189,East New York,40.656831200000006,-73.88307009999998
190,East New York,40.656831200000006,-73.88307009999998
191,East New York,40.656831200000006,-73.88307009999998
192,East New York/Pennsylvania Avenue,40.6560923,-73.8886753
193,East New York/Pennsylvania Avenue,40.6560923,-73.8886753
194,East New York/Pennsylvania Avenue,40.6560923,-73.8886753
195,East Village,40.7264773,-73.9815337
196,Elmhurst,41.8994744,-87.9403418
197,Erasmus,35.8870112,-85.18496409999999
198,Far Rockaway,40.5998931,-73.7448437
199,Flatbush/Ditmas Park,40.6409217,-73.96243270000001
200,Flatbush/Ditmas Park,40.6409217,-73.96243270000001
201,Flatbush/Ditmas Park,40.6409217,-73.96243270000001
202,Flatbush/Ditmas Park,40.6409217,-73.96243270000001
203,Flatbush/Ditmas Park,40.6409217,-73.96243270000001
204,Flatlands,40.6268432,-73.9330429
205,Flatlands,40.6268432,-73.9330429
206,Flatlands,40.6268432,-73.9330429
207,Flatlands,40.6268432,-73.9330429
208,Forest Hills,40.718106,-73.84484690000001
209,Forest Hills,40.718106,-73.84484690000001
210,Fort Greene,40.6920638,-73.9741874
211,Fort Greene,40.6920638,-73.9741874
212,Fort Greene,40.6920638,-73.9741874
213,Gramercy,40.7367783,-73.98447220000001
214,Gravesend,40.5910166,-73.977126
215,Gravesend,40.5910166,-73.977126
216,Gravesend,40.5910166,-73.977126
217,Gravesend,40.5910166,-73.977126
218,Gravesend,40.5910166,-73.977126
219,Homecrest,46.431465,-95.131433
220,Homecrest,46.431465,-95.131433
221,Homecrest,46.431465,-95.131433
222,Kips Bay,40.7423292,-73.9800645
223,Kips Bay,40.7423292,-73.9800645
224,Kips Bay,40.7423292,-73.9800645
225,Lenox Hill East,40.7662315,-73.96023120000001
226,Madison,43.07305170000001,-89.4012302
227,Madison,43.07305170000001,-89.4012302
228,Madison,43.07305170000001,-89.4012302
229,Madison,43.07305170000001,-89.4012302
230,Madison,43.07305170000001,-89.4012302
231,Madison,43.07305170000001,-89.4012302
232,Marine Park/Mill Basin,40.6188928,-73.9246109
233,Marine Park/Mill Basin,40.6188928,-73.9246109
234,Marine Park/Mill Basin,40.6188928,-73.9246109
235,Marine Park/Mill Basin,40.6188928,-73.9246109
236,Midtown East,40.7540369,-73.9668408
237,Midwood,40.619062899999996,-73.9653715
238,Midwood,40.619062899999996,-73.9653715
239,Midwood,40.619062899999996,-73.9653715
240,Midwood,40.619062899999996,-73.9653715
241,Midwood,40.619062899999996,-73.9653715
242,Midwood,40.619062899999996,-73.9653715
243,Midwood,40.619062899999996,-73.9653715
244,Morningside Heights,40.8089564,-73.96243270000001
245,Murray Hill,40.7478792,-73.9756567
246,Ocean Hill,33.1600272,-117.2644629
247,Ocean Hill,33.1600272,-117.2644629
248,Ozone Park,40.67940720000001,-73.85072790000001
249,Park Slope,40.6681038,-73.9805817
250,Park Slope,40.6681038,-73.9805817
251,Park Slope,40.6681038,-73.9805817
252,Park Slope,40.6681038,-73.9805817
253,Prospect-Lefferts Gardens,40.6590448,-73.9506774
254,Prospect-Lefferts Gardens,40.6590448,-73.9506774
255,Prospect-Lefferts Gardens,40.6590448,-73.9506774
256,Prospect-Lefferts Gardens,40.6590448,-73.9506774
257,Prospect-Lefferts Gardens,40.6590448,-73.9506774
258,Prospect-Lefferts Gardens,40.6590448,-73.9506774
259,Prospect Heights,40.6774196,-73.9668408
260,Prospect Heights,40.6774196,-73.9668408
261,Prospect Heights,40.6774196,-73.9668408
262,Prospect Heights,40.6774196,-73.9668408
263,Queens Village,40.7156628,-73.7419017
264,Red Hook,40.677280200000006,-74.00944709999999
265,Richmond Hill,40.6958108,-73.8272029
266,Richmond Hill,40.6958108,-73.8272029
267,Sheepshead Bay,40.5975847,-73.9536163
268,Sheepshead Bay,40.5975847,-73.9536163
269,Sheepshead Bay,40.5975847,-73.9536163
270,Sheepshead Bay,40.5975847,-73.9536163
271,Sheepshead Bay,40.5975847,-73.9536163
272,Springfield Gardens North,40.6626441,-73.7683784
273,Starrett City,40.650166999999996,-73.8836844
274,Starrett City,40.650166999999996,-73.8836844
275,Starrett City,40.650166999999996,-73.8836844
276,Starrett City,40.650166999999996,-73.8836844
277,Starrett City,40.650166999999996,-73.8836844
278,Stuyvesant Heights,42.3880474,-73.775696
279,Stuyvesant Heights,42.3880474,-73.775696
280,Stuyvesant Heights,42.3880474,-73.775696
281,Stuyvesant Heights,42.3880474,-73.775696
282,Sunset Park West,40.645532,-74.01238509999999
283,Sunset Park West,40.645532,-74.01238509999999
284,Williamsburg (South Side),40.71305,-73.957037
285,Windsor Terrace,40.6539346,-73.9756567
286,Brownsville,25.9017472,-97.4974838
287,Brownsville,25.9017472,-97.4974838
288,Brownsville,25.9017472,-97.4974838
289,Bushwick South,40.6944282,-73.9212858
290,Canarsie,40.6402325,-73.90605790000001
291,Crown Heights North,35.512170000000005,-97.52914
292,Crown Heights North,35.512170000000005,-97.52914
293,Crown Heights North,35.512170000000005,-97.52914
294,Crown Heights North,35.512170000000005,-97.52914
295,Crown Heights North,35.512170000000005,-97.52914
296,Crown Heights North,35.512170000000005,-97.52914
297,Crown Heights North,35.512170000000005,-97.52914
298,Crown Heights North,35.512170000000005,-97.52914
299,Crown Heights North,35.512170000000005,-97.52914
300,Crown Heights North,35.512170000000005,-97.52914
301,Crown Heights North,35.512170000000005,-97.52914
302,Crown Heights North,35.512170000000005,-97.52914
303,Crown Heights North,35.512170000000005,-97.52914
304,Crown Heights South,40.6681032,-73.94479940000001
305,Crown Heights South,40.6681032,-73.94479940000001
306,Crown Heights South,40.6681032,-73.94479940000001
307,Crown Heights South,40.6681032,-73.94479940000001
308,Crown Heights South,40.6681032,-73.94479940000001
